Province/State,Country/Region,Lat,Long,1/1/20,1/2/20,1/3/20,1/4/20,1/5/20,1/6/20,1/7/20,1/8/20,1/9/20,1/10/20,1/11/20,1/12/20,1/13/20,1/14/20,1/15/20,1/16/20,1/17/20,1/18/20,1/19/20,1/20/20,1/21/20,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20
"Pasco, FL",US,28.3232,-82.4319,18,22,27,28,24,18,20,21,20,24,27,29,29,29,28,27,26,25,26,22,16,12,15,22,24,19,20,21,21,22,19,22,16,16,23,24,27,28,16,21,25,29,29,29,29,21,25,28,27,30,27,28,12,20,24,26,27,26,14,16,18,22,25,27,30,30,21,20,23,24,27,27,28,29,30,29,29,29,30
"Dallas, TX",US,32.7767,-96.79700000000001,13,14,17,16,14,21,19,17,17,20,20,7,13,16,20,25,12,15,14,12,14,12,7,14,15,18,17,16,16,8,8,13,18,26,21,18,4,8,16,18,20,9,7,9,7,11,16,24,24,14,9,12,10,14,13,19,15,9,16,20,23,23,23,21,15,23,19,18,21,23,26,29,29,22,22,14,20,21,26
"Tarrant, TX",US,32.7732,-97.3517,13,14,17,15,15,21,18,18,17,22,21,7,14,15,22,26,11,11,13,11,14,13,8,14,15,17,18,18,16,7,7,13,19,26,21,17,2,8,15,17,21,7,6,9,6,10,18,25,25,14,9,11,9,13,14,19,14,9,17,19,23,23,21,20,14,22,19,17,20,24,26,30,28,19,21,13,21,20,25
"Montgomery, TX",US,30.3883,-95.6963,16,14,16,17,19,23,23,18,20,23,23,10,14,15,21,24,24,21,20,14,16,15,12,15,17,19,21,17,17,11,12,13,19,25,23,26,7,9,21,19,22,24,11,11,12,16,19,23,26,26,12,9,12,17,18,22,20,11,14,21,23,22,26,27,21,22,22,18,22,23,27,27,28,28,27,26,25,28,28
"Middlesex, NJ",US,40.5726,-74.4927,7,4,10,9,11,6,8,7,5,1,11,20,18,7,8,12,9,0,-1,6,0,1,4,8,10,9,8,7,6,6,3,7,6,6,14,16,7,6,9,5,8,7,9,9,6,0,0,8,12,9,9,4,2,10,14,17,9,9,5,5,2,7,17,15,14,12,8,9,16,23,19,15,10,21,14,13,8,12,14
"Jefferson, CO",US,39.58,-105.2663,4,5,2,5,12,3,1,9,9,1,-3,4,1,1,8,6,7,5,4,4,8,9,6,3,9,7,8,3,4,1,2,7,13,16,-6,-12,-5,1,-1,7,-6,-4,0,-3,-3,8,3,6,1,-4,-6,1,7,9,0,0,-7,3,4,9,9,3,5,9,12,8,13,14,13,9,11,15,7,5,7,9,12,12,13
"Multnomah, OR",US,45.5146,-122.5863,10,12,10,12,8,8,10,14,7,5,7,7,7,4,4,4,5,5,6,9,8,10,10,11,13,14,12,9,10,9,12,16,11,7,7,5,10,14,12,8,7,11,6,10,6,10,7,10,10,10,11,11,15,13,10,9,13,13,17,14,9,8,9,15,13,15,7,7,10,14,16,13,13,5,4,6,14,16,14
"Polk, OR",US,44.9267,-123.4919,8,7,6,12,5,5,8,7,4,4,6,3,4,2,1,2,5,3,5,10,8,6,8,10,8,12,7,8,7,7,8,11,8,5,4,4,8,9,8,5,8,8,9,8,5,6,5,7,7,6,12,12,12,12,5,7,12,13,16,9,5,7,8,12,11,10,5,6,7,11,13,11,11,2,5,5,11,13,11
"Deschutes, OR",US,43.8325,-121.2617,6,1,3,8,-1,-1,2,3,-2,-2,1,-3,-1,-2,-5,0,-2,-2,1,4,4,-1,2,5,3,5,2,2,0,2,6,10,6,-4,-3,0,4,4,7,-1,3,4,6,7,7,0,2,1,0,1,4,5,8,9,3,4,9,8,12,11,0,0,7,10,8,13,8,0,1,3,9,10,9,7,0,-2,-1,4,3
"McHenry, IL",US,42.3334,-88.2668,-1,4,8,2,0,5,5,3,-5,8,4,0,-1,0,3,2,-6,-1,1,-7,-2,-2,0,0,2,1,0,1,0,0,1,2,2,8,6,0,0,0,2,1,1,0,0,2,-9,-10,0,3,3,1,-4,-7,1,8,10,4,2,-1,-1,-2,2,14,6,7,7,10,4,11,18,11,9,7,13,8,2,5,4,7,6
"Lake, IL",US,42.3689,-87.8272,-1,4,8,2,0,4,6,4,-5,9,7,0,0,0,3,2,-6,-1,1,-5,-2,-1,1,0,2,1,2,2,0,0,1,1,2,10,4,0,0,-1,2,1,1,1,0,2,-8,-7,0,1,2,2,-2,-5,2,9,11,4,2,-1,-1,-1,2,13,7,7,7,10,1,9,16,11,5,7,11,8,2,3,5,7,4
"Bucks, PA",US,40.4108,-75.2479,7,3,9,7,11,4,8,5,3,0,11,18,17,8,6,10,8,-1,-1,3,0,0,3,6,11,7,7,6,5,5,2,6,6,5,14,15,4,5,11,4,7,6,8,6,6,0,0,8,10,12,8,2,1,9,13,16,8,10,4,4,0,6,17,14,13,11,6,7,14,21,18,14,12,19,13,12,9,11,14
"Hanover, VA",US,37.7772,-77.5161,13,12,15,14,17,9,13,5,10,7,15,22,21,15,11,12,15,5,3,9,2,3,6,7,13,14,10,12,9,8,7,9,10,14,22,21,14,10,15,8,11,12,15,11,16,6,4,12,13,16,12,5,4,13,16,14,14,13,9,10,6,12,19,18,18,15,12,11,17,23,21,20,18,25,17,10,14,19,15
"Lancaster, SC",US,34.7253,-80.6771,15,14,11,20,18,12,16,14,15,15,16,21,19,19,20,21,19,10,11,14,4,4,9,10,16,11,12,14,13,12,12,4,9,16,23,21,20,20,9,6,12,18,23,21,21,13,10,11,17,15,12,7,6,12,16,10,16,19,10,12,11,15,19,15,15,11,13,13,17,21,21,24,25,25,21,18,14,17,22
"Sullivan, TN",US,36.4933,-82.3452,6,9,8,12,11,7,10,7,9,14,18,22,16,15,15,17,13,10,10,1,-1,0,9,13,11,4,7,6,8,9,10,9,7,14,19,15,15,15,2,3,13,10,13,15,14,5,11,13,16,13,10,3,5,11,12,7,15,13,4,4,4,14,12,16,17,17,7,9,18,20,16,19,22,19,15,11,16,15,20
"Johnson, IN",US,39.4638,-86.1345,2,8,10,9,2,8,7,7,1,13,13,16,3,6,9,10,2,0,7,-7,-2,0,2,8,6,1,4,2,2,3,3,3,6,16,17,13,3,0,1,2,3,4,5,3,1,-6,6,9,10,8,4,0,2,9,12,6,5,1,2,1,3,15,11,13,13,15,5,9,18,18,13,11,17,10,5,7,9,12,11
"Howard, IN",US,40.4483,-86.1345,0,6,11,7,2,7,5,6,-1,11,12,14,2,4,7,6,0,0,5,-8,-2,0,1,5,4,0,2,1,1,2,2,3,3,15,14,6,1,-1,1,1,2,2,4,3,0,-9,2,4,6,4,2,-1,1,9,11,6,4,0,0,-2,0,11,9,11,10,13,3,9,17,16,11,9,15,9,3,7,8,9,6
"St. Joseph, IN",US,41.6228,-86.3377,-1,3,8,4,2,5,5,5,-4,10,10,9,2,2,5,5,-1,0,3,-5,-2,0,0,2,3,1,1,2,1,1,2,3,2,13,11,2,1,-1,1,1,2,2,1,2,0,-7,0,2,3,2,-1,-2,1,7,11,7,3,0,-1,-2,0,10,8,10,6,12,2,9,17,17,4,7,14,9,5,8,4,7,7
"Knox, NE",US,42.6712,-97.8722,-1,2,2,1,3,4,3,2,-1,2,-7,-9,-2,0,-5,-9,-9,0,-9,-14,-12,-2,2,-1,-2,0,4,-1,0,0,3,1,7,8,0,-3,0,3,-6,4,0,5,5,3,-10,2,6,9,1,3,-6,2,7,12,9,8,3,3,3,8,17,13,11,14,19,8,13,23,23,4,8,19,10,8,3,3,5,8,13
"Stark, OH",US,40.8685,-81.2519,2,3,7,9,4,0,5,6,0,4,9,19,4,8,11,11,2,-1,4,-7,-2,-2,1,6,6,4,1,2,1,1,1,3,2,10,15,11,2,1,0,1,2,5,4,3,2,-6,0,5,7,9,2,-2,1,8,10,11,8,6,-2,-1,0,8,9,11,8,11,4,6,15,18,11,10,15,11,6,9,8,8,12
"Anoka, MN",US,45.3293,-93.2197,-5,0,1,0,-1,2,1,-3,-12,1,-8,-9,-6,-2,0,-5,-16,-6,-4,-9,-7,-7,2,0,0,0,-2,-1,-6,-4,-3,0,1,4,-1,-6,-2,0,-2,-6,-3,-1,-2,0,-17,-9,1,-5,1,-6,-11,-9,1,4,5,3,2,-2,-4,-3,3,6,1,4,3,2,2,9,13,3,4,6,5,1,1,4,4,6,6
"Olmsted, MN",US,43.9952,-92.3814,-4,1,2,1,-1,2,2,-2,-10,5,-3,-7,-4,-1,0,-3,-15,-4,-2,-12,-8,-9,0,0,0,0,-2,-2,-5,-4,-2,0,1,4,1,-5,-3,-1,0,-6,-4,-3,-3,1,-18,-12,1,-2,2,-5,-10,-11,0,3,5,3,0,-1,-4,-4,1,5,1,4,4,3,2,9,13,3,7,6,10,4,2,4,3,6,5
"Summit, UT",US,40.8298,-110.9984,-5,-5,-11,-4,0,-4,-8,-1,-6,-10,-12,-9,-11,-11,-8,-8,-1,-9,-8,-3,0,-3,-6,-4,-4,-4,0,-8,-6,-7,-7,-3,3,4,-14,-16,-12,-5,-5,-3,-9,-10,-6,-8,-5,-1,-6,-4,-11,-10,-12,-3,-1,0,-2,-11,-9,-6,-1,0,0,-5,-7,-3,-1,2,4,1,-1,-1,-1,0,0,-2,-1,0,1,1,-2
"Fairfield, CT",US,41.256,-73.3709,6,3,9,8,8,4,6,5,3,0,8,17,18,6,6,10,8,-3,-2,5,-2,0,3,6,9,7,7,6,4,3,2,5,5,5,11,10,5,4,11,3,3,6,7,7,4,0,-2,6,9,4,6,2,1,9,12,15,10,8,7,3,0,4,12,13,12,11,7,6,14,21,18,12,8,19,12,10,5,10,12
"Litchfield, CT",US,41.7866,-73.2765,3,2,7,6,6,0,4,2,1,-1,6,16,15,4,6,7,5,-6,-5,2,-4,-3,1,5,7,5,4,4,1,1,1,3,3,3,8,9,3,1,5,0,1,5,5,5,3,-6,-2,4,5,2,3,0,0,6,10,14,10,7,5,0,-1,1,12,13,9,9,6,4,12,20,16,10,9,14,9,7,6,8,12
"Orleans, LA",US,29.9511,-90.0715,16,16,25,16,17,18,22,17,18,21,25,23,16,21,27,26,24,20,26,13,11,9,9,17,18,17,13,13,18,17,14,15,15,22,22,23,23,12,16,20,22,25,26,26,14,15,19,16,19,26,23,19,12,14,19,23,19,15,12,19,22,22,24,27,27,19,21,17,21,23,24,26,27,28,28,28,27,27,27
"Pennington, SD",US,43.8901,-102.2548,0,5,3,0,6,2,4,1,5,2,-9,-2,-1,3,-9,-14,3,2,-5,-8,0,8,6,1,2,7,7,0,5,4,4,4,12,8,-2,-1,0,1,-2,3,0,1,3,0,-4,11,6,9,1,-3,-6,2,11,13,8,2,-2,-1,4,9,13,3,7,8,16,7,19,22,12,9,9,18,5,3,-1,5,0,9,6
"Beadle, SD",US,44.4797,-98.2213,-5,0,0,0,0,2,1,-3,-5,-2,-11,-13,-6,-1,-11,-16,-15,-3,-15,-17,-16,-2,1,-2,-2,-3,2,-4,-2,0,0,0,4,3,-2,-6,-1,0,-12,-1,-3,0,0,-3,-17,0,0,0,-1,-8,-12,-3,0,2,2,2,-1,-4,0,0,4,2,3,3,5,2,6,11,12,0,4,12,5,4,4,3,3,6,10
"Charles Mix, SD",US,43.0985,-98.3965,-1,2,2,1,2,3,2,2,-1,2,-9,-11,-1,0,-6,-12,-9,0,-9,-14,-13,-1,2,-1,-2,-1,3,-1,0,0,2,0,6,7,-1,-3,0,2,-7,2,-1,3,3,0,-12,3,5,5,0,-1,-8,0,6,10,7,5,1,1,4,7,16,11,11,13,19,7,15,22,22,5,10,18,10,8,2,3,5,7,12
"Davison, SD",US,43.7242,-98.2213,-3,2,1,1,0,2,2,0,-3,0,-11,-15,-3,0,-9,-13,-14,-2,-13,-16,-14,-1,2,-2,-2,-1,2,-3,-1,0,0,0,5,5,-2,-4,-1,1,-9,0,-3,1,1,-1,-15,2,2,1,-1,-5,-10,0,3,5,3,2,0,0,1,2,10,7,8,9,16,6,13,22,22,2,7,18,7,6,2,2,4,7,10
"Minnehaha, SD",US,43.6632,-96.8351,-5,0,0,0,1,2,2,0,-5,0,-9,-12,-5,-2,-6,-9,-15,-3,-15,-17,-13,-6,1,0,-1,-2,1,-2,-3,-3,0,0,3,4,-2,-5,-3,0,-8,-2,-3,0,-1,-2,-17,-1,0,1,0,-4,-10,-3,2,5,4,3,0,-2,-1,0,9,5,5,6,13,4,8,20,20,2,5,14,7,5,2,2,5,5,9
"Bon Homme, SD",US,42.9815,-97.8722,-2,1,1,1,2,3,2,1,0,2,-9,-11,-3,0,-5,-10,-11,-1,-10,-15,-13,-2,2,-2,-2,-1,3,-2,-1,0,2,0,6,7,0,-4,0,2,-7,2,-1,3,3,1,-12,2,5,7,0,-1,-8,1,7,11,8,7,2,1,3,6,17,10,10,13,19,7,13,21,22,4,9,18,10,8,2,3,5,8,13
"Socorro, NM",US,33.8837,-106.7235,6,9,5,8,11,13,10,10,13,12,6,10,12,17,18,17,8,16,13,14,13,7,13,14,14,15,16,11,12,12,12,12,16,17,17,6,3,12,19,19,18,12,0,5,8,12,16,20,21,17,15,12,10,13,12,18,6,8,16,17,21,18,16,15,18,20,18,21,13,18,21,21,20,17,18,21,22,21,15
"Bernalillo, NM",US,35.0178,-106.6291,5,6,3,6,9,11,9,8,9,8,5,6,9,13,15,15,4,10,8,10,11,5,9,12,12,14,13,9,9,10,10,11,14,15,17,1,1,10,18,18,16,10,1,6,9,12,15,18,18,15,14,9,9,9,11,13,7,8,15,16,18,16,16,17,18,19,19,21,16,18,20,19,19,16,16,19,20,21,16
"Oakland, MI",US,42.5922,-83.3362,0,1,7,5,1,0,5,5,-4,3,7,10,-1,2,4,5,0,-2,2,-4,-4,-1,0,2,1,2,2,1,1,0,0,0,1,8,7,1,-1,-1,0,-2,0,1,2,1,0,-6,-1,3,0,2,-2,-4,1,6,10,8,4,0,-3,-2,0,5,9,9,7,8,2,6,15,16,11,7,10,7,4,6,8,10,9
"Wayne, MI",US,42.2791,-83.3362,0,2,8,6,2,2,6,6,-3,4,8,11,0,3,5,5,1,-1,3,-4,-3,-1,0,3,2,2,2,2,2,1,1,1,1,10,9,2,0,-1,0,0,0,2,3,2,0,-6,0,4,2,4,0,-2,2,8,11,10,4,0,-2,-1,0,6,10,10,8,9,3,7,15,17,11,8,11,9,5,7,8,11,8
"New Castle, DE",US,39.5393,-75.6674,9,7,10,9,12,5,11,7,6,1,12,20,19,9,7,13,11,0,1,6,0,2,4,6,12,11,9,7,6,7,4,8,7,6,17,19,5,7,15,6,8,8,11,8,11,2,0,10,11,16,11,3,2,10,13,14,9,10,6,6,2,8,17,16,15,11,6,8,14,22,20,14,13,22,14,12,11,15,14
,Cuba,22.0,-80.0,25,25,27,26,26,21,21,23,22,24,25,27,26,26,27,25,25,24,24,25,25,20,16,22,23,24,24,23,25,25,26,26,25,23,24,26,27,25,26,27,26,28,28,28,28,28,28,27,28,29,29,28,27,22,20,26,26,23,25,22,21,23,26,28,28,29,29,23,21,23,25,26,25,27,28,28,28,28,29
,Guyana,5.0,-58.75,29,30,29,30,29,30,30,29,28,30,30,28,30,29,27,30,29,29,29,30,31,29,29,30,31,30,31,28,31,30,30,27,30,31,31,30,30,30,30,31,29,31,30,30,28,30,31,32,32,31,31,31,32,34,31,30,30,32,32,30,32,32,32,32,34,31,32,31,30,31,32,31,33,31,32,30,31,32,30
Australian Capital Territory,Australia,-35.4735,149.0124,33,32,34,40,26,23,31,30,27,33,27,23,28,29,29,28,23,25,28,23,26,29,28,27,29,31,32,32,31,35,38,38,31,27,24,28,23,22,21,16,25,26,27,24,26,26,24,23,28,20,23,24,22,25,28,27,25,25,25,26,28,28,21,17,17,24,21,17,19,20,22,23,24,16,19,20,22,25,27
United Kingdom,United Kingdom,55.3781,-3.4360000000000004,5,8,3,6,7,7,10,3,1,3,9,4,5,4,4,7,3,3,3,4,6,8,6,6,5,5,3,2,5,8,9,6,6,3,7,5,6,6,6,8,2,1,1,2,5,7,3,4,3,6,4,7,2,3,2,2,2,2,5,2,3,3,5,5,6,4,7,5,5,6,5,3,4,5,5,6,7,5,6
,Kazakhstan,48.0196,66.9237,-1,-2,-1,-2,-2,-5,-8,-9,-10,-10,-9,-9,-7,-4,-4,-7,-4,-4,-3,-7,-6,-5,0,-1,-6,-4,-2,-2,-10,-10,-9,-6,-3,1,-1,3,-3,3,5,2,-11,-8,-8,-7,0,-1,-4,-6,-5,-3,-1,0,0,-2,-4,1,5,-2,0,1,2,2,1,2,2,-6,-6,0,4,5,4,4,5,9,8,10,7,6,7
French Polynesia,France,-17.6797,149.4068,29,29,29,28,29,28,28,29,29,28,28,28,29,29,29,29,30,30,30,30,30,30,30,30,29,29,30,29,30,30,29,29,29,30,30,30,30,30,30,30,30,31,31,31,31,32,31,31,31,31,31,31,31,31,30,29,30,30,31,30,30,30,30,30,30,31,31,31,30,31,28,28,30,28,29,28,28,28,28
Manitoba,Canada,53.7609,-98.8139,-8,-9,-10,-7,-8,-9,-11,-19,-18,-14,-19,-17,-12,-11,-16,-23,-24,-15,-16,-15,-11,-4,-8,-11,-8,-6,-8,-8,-9,-8,-7,0,-2,-5,-17,-12,-17,-21,-14,-10,-7,-6,-4,-20,-17,-8,-19,-17,-14,-18,-14,-1,0,1,0,-8,-12,-14,-10,-3,-1,-3,-6,-4,-4,0,1,-13,-14,-12,-11,-1,-4,-9,-12,-8,-4,-11,-11
Saskatchewan,Canada,52.9399,-106.4509,-4,-3,-2,-7,-3,-6,-5,-21,-15,-18,-24,-15,-15,-23,-26,-28,-24,-17,-17,-22,-8,0,-4,-4,-3,-2,-4,-5,-2,-4,1,2,-1,-4,-14,-8,-10,-14,-4,-5,-4,-3,-2,-22,-12,-5,-17,-11,-14,-17,-15,-3,0,0,-1,-4,-9,-5,1,2,1,-6,1,0,0,0,2,-9,-12,-5,0,2,-6,-12,-11,-7,-2,-7,-9
,Ethiopia,9.145,40.4897,28,28,29,28,29,26,27,28,29,29,28,22,22,25,25,27,27,27,27,26,27,26,27,25,26,23,22,26,26,27,28,27,28,27,28,29,28,29,30,30,29,30,19,24,26,27,31,31,30,30,30,29,29,29,31,33,30,29,31,32,32,31,32,33,31,32,32,32,31,31,28,30,33,28,30,28,28,30,31
,Sudan,12.8628,30.2176,33,35,30,28,27,29,31,30,27,26,26,28,30,33,36,36,33,30,28,28,28,27,26,27,28,29,30,31,31,31,30,30,31,32,32,32,35,36,34,31,29,26,30,31,34,35,35,34,33,33,31,32,34,33,30,28,31,35,36,35,34,35,37,37,38,38,38,39,40,40,42,39,31,32,35,36,36,36,35
,Guinea,9.9456,-9.6966,34,33,31,31,32,33,34,35,35,36,34,35,35,34,34,36,36,36,36,37,36,34,36,35,37,36,36,36,36,37,37,37,36,36,36,36,36,35,36,36,36,35,36,36,36,36,38,38,37,38,39,38,39,38,38,38,39,39,38,38,39,38,38,38,39,39,39,39,39,37,37,39,39,39,38,38,38,37,38
Grand Princess,Canada,37.6489,-122.6655,13,13,14,13,12,12,12,12,12,12,11,12,11,11,11,10,11,11,11,11,12,12,12,12,13,13,13,12,13,13,13,14,13,11,11,11,12,13,12,12,15,14,15,13,10,11,12,12,14,13,12,13,14,11,12,13,14,15,15,13,11,13,15,14,14,12,11,11,12,14,14,14,13,12,11,10,10,11,11
,Kenya,-0.0236,37.9062,29,28,28,27,28,29,27,27,27,28,29,29,26,28,27,28,28,29,29,30,31,30,29,27,26,25,25,25,26,26,28,26,28,26,28,28,28,29,28,29,31,32,31,27,28,28,28,29,29,28,30,30,29,29,30,31,29,30,30,31,31,30,29,30,31,32,31,30,30,30,29,29,29,27,29,29,29,28,28
,Antigua and Barbuda,17.0608,-61.7964,28,27,27,27,27,27,27,27,27,27,27,27,27,26,27,27,27,27,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,27,27,27,27,27,27,26,26,27,27,27,27,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26,27,27
Alabama,US,32.3182,-86.9023,15,15,19,17,14,15,18,16,18,19,23,24,19,19,21,22,20,20,17,11,7,7,10,9,16,12,14,14,18,10,16,12,12,20,24,24,22,20,10,15,19,21,24,25,14,13,17,12,17,23,14,11,10,13,16,16,18,12,10,17,18,21,22,22,16,14,17,16,20,23,22,23,27,26,28,27,27,26,27
,Uruguay,-32.5228,-55.7658,29,28,28,28,28,31,29,28,32,32,33,33,35,33,34,28,24,27,30,33,31,29,30,30,30,33,34,29,30,31,25,28,31,33,32,35,35,35,36,29,27,28,28,30,33,27,32,33,30,28,29,25,22,25,27,30,28,28,30,30,32,33,31,31,31,30,31,31,34,35,28,34,34,37,33,22,27,30,26
,Ghana,7.9465,-1.0232,36,35,33,34,36,35,36,37,38,38,36,36,37,36,37,38,37,37,36,37,37,37,37,37,37,37,37,37,38,39,38,37,37,37,37,37,36,37,39,38,39,38,37,37,37,38,38,40,40,40,39,38,40,39,39,38,39,40,40,41,41,40,39,38,39,38,39,38,37,38,38,39,38,35,39,39,39,38,39
Puerto Rico,US,18.2208,-66.5901,26,25,26,25,25,26,25,27,26,26,25,24,25,25,24,25,26,27,24,25,26,26,25,25,25,25,24,25,26,26,27,27,26,28,26,26,26,27,27,26,26,26,26,26,27,26,26,26,26,26,26,26,27,26,26,23,24,26,27,27,28,27,25,25,27,27,26,28,26,23,26,26,26,26,25,25,25,26,24
,Namibia,-22.9576,18.4904,32,33,35,34,32,28,29,32,32,34,32,30,34,34,34,34,33,34,35,35,34,35,34,33,35,34,34,35,36,34,35,35,36,34,33,31,33,34,35,34,35,34,31,33,33,31,33,32,28,28,27,30,29,24,25,25,26,27,29,25,20,23,26,28,28,30,30,31,31,32,32,32,33,33,32,31,29,28,29
,Seychelles,-4.6796,55.492,28,28,27,26,27,27,27,27,27,27,25,28,28,27,27,27,27,26,27,27,28,28,29,28,28,28,28,28,27,25,27,26,27,27,27,28,27,28,27,27,27,28,28,28,28,27,28,28,28,28,28,28,29,28,29,27,28,28,28,26,28,28,28,28,27,28,28,28,28,28,28,28,28,29,28,29,29,29,28
,Trinidad and Tobago,10.6918,-61.2225,29,29,29,28,28,28,27,28,28,27,27,28,27,26,27,25,28,28,28,26,28,29,29,30,27,29,29,29,29,29,29,29,29,29,28,28,29,29,28,28,28,29,28,29,28,27,29,28,26,28,29,28,28,29,29,27,29,29,29,29,29,29,28,28,28,27,28,29,29,28,28,29,29,30,30,27,28,29,29
,Venezuela,6.4238,-66.5897,30,30,29,29,29,29,29,29,30,29,28,29,29,29,29,29,27,31,30,30,30,30,31,32,32,32,31,31,31,32,31,31,31,32,31,32,32,31,31,31,31,31,30,31,31,28,33,32,32,32,32,33,31,32,31,31,32,33,32,31,32,32,33,33,34,33,32,33,31,32,33,33,31,29,30,31,32,33,31
,Eswatini,-26.5225,31.4659,31,33,35,36,36,34,34,34,35,25,28,33,30,30,31,31,33,32,24,22,28,29,29,28,30,37,27,31,34,32,34,34,33,33,35,36,35,30,30,26,22,21,27,31,34,34,32,35,31,31,32,28,32,23,26,28,31,33,23,23,25,26,28,29,30,28,28,30,30,32,33,30,32,33,31,26,24,29,31
,Gabon,-0.8037,11.6094,31,29,29,30,30,31,31,29,28,28,32,31,32,31,31,28,29,30,31,30,31,31,32,30,32,31,31,32,29,29,29,31,29,28,30,31,29,30,29,29,31,28,31,28,32,33,29,29,30,30,33,30,29,29,30,32,27,32,30,28,31,33,32,31,31,30,24,33,32,31,30,30,32,32,31,30,32,30,30
,Guatemala,15.7835,-90.2308,27,29,30,32,23,21,24,24,21,26,28,29,27,27,27,28,26,25,26,27,24,19,24,27,28,28,28,29,29,29,28,30,25,23,27,30,32,33,28,29,29,28,29,30,31,28,27,28,28,29,29,30,29,25,27,30,34,30,20,22,23,28,32,34,34,32,21,22,22,26,28,28,29,30,31,29,29,30,30
,Mauritania,21.0079,10.9408,16,18,20,21,21,21,20,21,23,25,25,27,25,19,19,22,22,22,22,25,26,26,26,28,28,28,29,31,30,30,30,29,29,29,26,26,28,25,25,27,29,28,27,29,31,31,30,28,27,26,28,30,28,27,26,27,29,30,33,33,33,33,34,34,33,32,34,35,33,33,27,26,28,30,32,34,36,37,36
,Rwanda,-1.9403,29.8739,27,28,28,26,27,26,26,23,25,26,26,25,25,27,27,28,26,27,25,28,28,29,26,24,26,28,27,20,22,25,26,21,23,25,24,24,23,27,29,29,30,30,30,27,29,26,27,28,26,26,27,28,28,28,27,27,27,29,24,26,28,24,28,25,26,26,28,27,24,26,25,26,24,25,28,28,25,23,24
,Saint Lucia,13.9094,-60.9789,27,27,27,26,27,27,27,27,27,27,27,26,26,26,27,26,26,27,26,27,27,27,25,27,27,27,27,27,27,27,27,27,27,26,26,26,26,27,27,27,27,27,26,26,26,27,27,26,26,26,26,26,27,27,27,27,27,27,26,27,27,27,26,26,27,27,26,27,26,27,26,26,27,27,26,27,27,27,27
,Saint Vincent and the Grenadines,12.9843,-61.2872,28,28,28,27,27,27,28,28,28,28,28,27,27,27,28,28,28,27,28,27,28,27,26,27,28,28,27,28,28,28,28,28,28,28,27,27,27,28,28,28,28,27,28,28,27,27,28,28,28,27,27,27,27,28,28,28,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
,Suriname,3.9193,-56.0278,30,30,31,31,31,32,31,32,31,31,29,30,28,29,28,30,29,31,30,31,31,30,32,33,33,32,30,29,29,33,32,28,32,32,31,30,29,31,31,33,31,33,28,30,30,30,33,30,32,31,31,31,31,33,29,29,31,33,33,33,34,34,32,33,31,30,33,32,33,33,33,34,35,34,35,32,35,32,34
French Guiana,France,3.9339,-53.1258,28,29,30,29,29,30,30,28,30,29,29,31,29,26,25,27,29,28,29,31,29,29,31,31,32,28,27,26,27,29,30,28,30,30,30,31,30,30,28,28,28,29,29,29,29,31,28,28,29,30,29,29,31,30,28,27,29,32,30,30,32,31,31,30,29,32,32,30,32,32,31,33,34,33,34,32,33,35,28
Guam,US,13.4443,144.7937,28,29,29,28,29,29,29,29,29,29,29,29,29,29,28,28,29,29,29,29,28,29,29,29,29,28,29,28,29,29,29,27,28,28,29,28,29,30,28,29,29,28,27,28,28,28,28,28,29,29,29,28,29,28,29,28,29,29,29,29,29,29,29,29,29,29,29,29,29,29,30,29,30,30,30,29,30,29,30
,Kosovo,42.6026,20.903000000000002,4,2,3,5,3,0,2,2,3,6,6,3,4,5,4,5,3,3,2,2,1,3,3,4,5,8,6,10,6,7,10,13,14,14,12,3,1,5,7,8,9,13,10,11,7,9,12,14,16,12,6,10,8,13,14,17,15,5,7,9,14,16,17,7,11,12,12,6,10,9,14,21,22,13,8,13,18,15,18
Newfoundland and Labrador,Canada,53.1355,-57.6604,-7,-3,0,0,-3,-9,-13,-14,-11,-13,-16,-9,-15,-17,-15,-14,-15,-20,-19,-18,-15,-19,-12,-4,-16,-12,-5,-9,-10,-12,-11,-11,-8,-8,-2,-5,-9,-13,-14,-14,-15,-9,-10,-7,-8,-18,-18,-8,-10,-14,-7,-21,-14,-7,-7,-9,-4,-11,-12,-9,-5,-6,-6,-2,0,0,-7,-8,-5,-19,-11,-9,-6,-2,-2,-6,-9,-3,-1
